origin,destination,num
Cuba,Puerto Rico,13321.0
Cuba,Romania,54.0
Cuba,Russian Federation,2227.0
Cuba,Saint Lucia,24.0
Cuba,Serbia,29.0
Cuba,Seychelles,43.0
Cuba,Sint Maarten (Dutch part),828.0
Cuba,Slovakia,138.0
Cuba,Slovenia,70.0
Cuba,South Africa,1647.0
Cuba,Spain,125263.0
Cuba,Sweden,2712.0
Cuba,Switzerland,3258.0
Cuba,Timor-Leste,103.0
Cuba,Trinidad and Tobago,76.0
Cuba,Turkey,42.0
Cuba,United Kingdom of Great Britain and Northern Ireland,2665.0
Cuba,United States of America,1131284.0
Cuba,Venezuela (Bolivarian Republic of),11423.0
Curacao,Antigua and Barbuda,19.0
Curacao,Aruba,2455.0
Curacao,Australia,127.0
Curacao,Bolivia (Plurinational State of),167.0
Curacao,"Bonaire, Sint Eustatius and Saba",4115.0
Curacao,Cayman Islands,11.0
Curacao,Colombia,91.0
Curacao,Netherlands,61301.0
Curacao,Panama,31.0
Curacao,Saint Vincent and the Grenadines,151.0
Curacao,Sint Maarten (Dutch part),1425.0
Cyprus,Argentina,47.0
Cyprus,Australia,22080.0
Cyprus,Austria,325.0
Cyprus,Belgium,410.0
Cyprus,Bolivia (Plurinational State of),2.0
Cyprus,Bulgaria,714.0
Cyprus,Canada,4250.0
Cyprus,Central African Republic,7.0
Cyprus,Chile,13.0
Cyprus,Costa Rica,3.0
Cyprus,Czech Republic,103.0
Cyprus,Denmark,184.0
Cyprus,Egypt,96.0
Cyprus,Estonia,12.0
Cyprus,Finland,208.0
Cyprus,France,1030.0
Cyprus,Germany,1852.0
Cyprus,Greece,21607.0
Cyprus,Hungary,295.0
Cyprus,Iceland,4.0
Cyprus,Ireland,288.0
Cyprus,Italy,650.0
Cyprus,Jordan,139.0
Cyprus,Latvia,18.0
Cyprus,Lithuania,28.0
Cyprus,Luxembourg,64.0
Cyprus,Malta,52.0
Cyprus,Netherlands,563.0
Cyprus,Norway,192.0
Cyprus,Poland,207.0
Cyprus,Portugal,29.0
Cyprus,Romania,58.0
Cyprus,Russian Federation,716.0
Cyprus,Serbia,173.0
Cyprus,Slovakia,107.0
Cyprus,South Africa,5278.0
Cyprus,Spain,366.0
Cyprus,Sri Lanka,245.0
Cyprus,Sweden,719.0
Cyprus,Switzerland,378.0
Cyprus,Turkey,10433.0
Cyprus,United Kingdom of Great Britain and Northern Ireland,84815.0
Cyprus,United States of America,18410.0
Cyprus,Venezuela (Bolivarian Republic of),15.0
Czech Republic,Argentina,1793.0
Czech Republic,Australia,14337.0
Czech Republic,Austria,54997.0
Czech Republic,Belarus,96.0
Czech Republic,Belgium,3677.0
Czech Republic,Bolivia (Plurinational State of),52.0
Czech Republic,Brazil,533.0
Czech Republic,Bulgaria,1081.0
Czech Republic,Canada,23136.0
Czech Republic,Chile,146.0
Czech Republic,Colombia,40.0
Czech Republic,Croatia,949.0
Czech Republic,Cuba,171.0
Czech Republic,Cyprus,752.0
Czech Republic,Denmark,1155.0
Czech Republic,Dominican Republic,30.0
Czech Republic,Ecuador,315.0
Czech Republic,Egypt,225.0
Czech Republic,Estonia,62.0
Czech Republic,Finland,245.0
Czech Republic,France,9107.0
Czech Republic,Germany,543527.0
Czech Republic,Greece,4430.0
Czech Republic,Hungary,1610.0
Czech Republic,Iceland,180.0
Czech Republic,Ireland,6081.0
Czech Republic,Italy,10403.0
Czech Republic,Jordan,26.0
Czech Republic,Latvia,208.0
Czech Republic,Liechtenstein,58.0
Czech Republic,Lithuania,80.0
Czech Republic,Luxembourg,909.0
Czech Republic,Malta,95.0
Czech Republic,Mexico,408.0
Czech Republic,Mongolia,16.0
Czech Republic,Montenegro,120.0
Czech Republic,Namibia,69.0
Czech Republic,Netherlands,681.0
Czech Republic,New Zealand,1337.0
Czech Republic,Norway,2148.0
Czech Republic,Panama,38.0
Czech Republic,Peru,90.0
Czech Republic,Poland,4513.0
Czech Republic,Portugal,240.0
Czech Republic,Republic of Moldova,136.0
Czech Republic,Romania,69.0
Czech Republic,Russian Federation,11257.0
Czech Republic,Serbia,514.0
Czech Republic,Slovakia,89304.0
Czech Republic,Slovenia,388.0
Czech Republic,South Africa,2141.0
Czech Republic,Spain,8548.0
Czech Republic,Sweden,1738.0
Czech Republic,Switzerland,14233.0
Czech Republic,The former Yugoslav Republic of Macedonia,53.0
Czech Republic,Turkey,1137.0
Czech Republic,United Kingdom of Great Britain and Northern Ireland,41605.0
Czech Republic,United States of America,70917.0
Czech Republic,Venezuela (Bolivarian Republic of),376.0
Democratic People's Republic of Korea,Argentina,14.0
Democratic People's Republic of Korea,Australia,232.0
Democratic People's Republic of Korea,Austria,2812.0
Democratic People's Republic of Korea,Belarus,60.0
Democratic People's Republic of Korea,Belgium,233.0
Democratic People's Republic of Korea,Bolivia (Plurinational State of),10.0
Democratic People's Republic of Korea,Brazil,172.0
Democratic People's Republic of Korea,Cambodia,42.0
Democratic People's Republic of Korea,Canada,695.0
Democratic People's Republic of Korea,Chile,5.0
Democratic People's Republic of Korea,Colombia,200.0
Democratic People's Republic of Korea,Costa Rica,37.0
Democratic People's Republic of Korea,Cyprus,37.0
Democratic People's Republic of Korea,Czech Republic,11.0
Democratic People's Republic of Korea,Denmark,387.0
Democratic People's Republic of Korea,Ecuador,485.0
Democratic People's Republic of Korea,Egypt,115.0
Democratic People's Republic of Korea,Estonia,6.0
Democratic People's Republic of Korea,Finland,3.0
Democratic People's Republic of Korea,France,61.0
Democratic People's Republic of Korea,Gabon,104.0
Democratic People's Republic of Korea,Georgia,1479.0
Democratic People's Republic of Korea,Germany,2991.0
Democratic People's Republic of Korea,Greece,34.0
Democratic People's Republic of Korea,Honduras,46.0
Democratic People's Republic of Korea,Ireland,131.0
Democratic People's Republic of Korea,Italy,125.0
Democratic People's Republic of Korea,Jordan,89.0
Democratic People's Republic of Korea,Kazakhstan,61600.0
Democratic People's Republic of Korea,Kyrgyzstan,1777.0
Democratic People's Republic of Korea,Latvia,11.0
Democratic People's Republic of Korea,Mexico,38.0
Democratic People's Republic of Korea,Mongolia,561.0
Democratic People's Republic of Korea,Namibia,92.0
Democratic People's Republic of Korea,Netherlands,97.0
Democratic People's Republic of Korea,Norway,40.0
Democratic People's Republic of Korea,Peru,87.0
Democratic People's Republic of Korea,Philippines,5753.0
Democratic People's Republic of Korea,Portugal,71.0
Democratic People's Republic of Korea,Russian Federation,10624.0
Democratic People's Republic of Korea,Sierra Leone,2.0
Democratic People's Republic of Korea,South Africa,125.0
Democratic People's Republic of Korea,Spain,115.0
Democratic People's Republic of Korea,Sweden,84.0
Democratic People's Republic of Korea,Switzerland,500.0
Democratic People's Republic of Korea,Tajikistan,162.0
Democratic People's Republic of Korea,Turkey,28.0
Democratic People's Republic of Korea,Uganda,154.0
Democratic People's Republic of Korea,United Kingdom of Great Britain and Northern Ireland,18697.0
Democratic People's Republic of Korea,Venezuela (Bolivarian Republic of),46.0
Democratic People's Republic of Korea,Viet Nam,1503.0
Democratic Republic of the Congo,Angola,43192.0
Democratic Republic of the Congo,Australia,3682.0
Democratic Republic of the Congo,Austria,700.0
Democratic Republic of the Congo,Belgium,26488.0
Democratic Republic of the Congo,Bolivia (Plurinational State of),3.0
Democratic Republic of the Congo,Botswana,3391.0
Democratic Republic of the Congo,Brazil,116.0
Democratic Republic of the Congo,Bulgaria,16.0
Democratic Republic of the Congo,Burundi,167768.0
Democratic Republic of the Congo,Cameroon,3134.0
Democratic Republic of the Congo,Canada,21594.0
Democratic Republic of the Congo,Central African Republic,17219.0
Democratic Republic of the Congo,Chad,306.0
Democratic Republic of the Congo,Chile,13.0
Democratic Republic of the Congo,Congo,170368.0
Democratic Republic of the Congo,Costa Rica,3.0
Democratic Republic of the Congo,Cyprus,762.0
Democratic Republic of the Congo,Czech Republic,85.0
Democratic Republic of the Congo,Denmark,991.0
Democratic Republic of the Congo,Egypt,146.0
Democratic Republic of the Congo,Eritrea,1688.0
Democratic Republic of the Congo,Estonia,2.0
Democratic Republic of the Congo,Ethiopia,102.0
Democratic Republic of the Congo,Finland,1775.0
Democratic Republic of the Congo,France,76723.0
Democratic Republic of the Congo,Gabon,5766.0
Democratic Republic of the Congo,Germany,8727.0
Democratic Republic of the Congo,Ghana,30.0
Democratic Republic of the Congo,Greece,209.0
Democratic Republic of the Congo,Hungary,32.0
Democratic Republic of the Congo,Iceland,2.0
Democratic Republic of the Congo,Ireland,52.0
Democratic Republic of the Congo,Italy,6087.0
Democratic Republic of the Congo,Kenya,11292.0
Democratic Republic of the Congo,Libya,434.0
Democratic Republic of the Congo,Luxembourg,97.0
Democratic Republic of the Congo,Malawi,2210.0
Democratic Republic of the Congo,Mauritania,90.0
Democratic Republic of the Congo,Mexico,97.0
Democratic Republic of the Congo,Mozambique,2337.0
Democratic Republic of the Congo,Namibia,2918.0
Democratic Republic of the Congo,Netherlands,5122.0
Democratic Republic of the Congo,Nicaragua,47.0
Democratic Republic of the Congo,Norway,246.0
Democratic Republic of the Congo,Philippines,32.0
Democratic Republic of the Congo,Portugal,1759.0
Democratic Republic of the Congo,Rwanda,230622.0
Democratic Republic of the Congo,South Africa,70077.0
Democratic Republic of the Congo,South Sudan,82755.0
Democratic Republic of the Congo,Spain,1468.0
Democratic Republic of the Congo,Sudan,800.0
Democratic Republic of the Congo,Swaziland,162.0
Democratic Republic of the Congo,Sweden,3161.0
Democratic Republic of the Congo,Switzerland,6870.0
Democratic Republic of the Congo,Thailand,12.0
Democratic Republic of the Congo,Togo,651.0
Democratic Republic of the Congo,Turkey,73.0
Democratic Republic of the Congo,Uganda,303580.0
Democratic Republic of the Congo,United Kingdom of Great Britain and Northern Ireland,20971.0
Democratic Republic of the Congo,United Republic of Tanzania,58250.0
Democratic Republic of the Congo,United States of America,23043.0
Democratic Republic of the Congo,Zambia,13409.0
Denmark,Andorra,105.0
Denmark,Argentina,245.0
Denmark,Australia,11625.0
Denmark,Austria,1418.0
Denmark,Bahamas,16.0
Denmark,Belarus,199.0
Denmark,Belgium,3186.0
Denmark,Bermuda,36.0
Denmark,Bhutan,38.0
Denmark,Bolivia (Plurinational State of),107.0
Denmark,Botswana,395.0
Denmark,Brazil,589.0
Denmark,Bulgaria,149.0
Denmark,Canada,16719.0
Denmark,Cayman Islands,17.0
Denmark,Central African Republic,2.0
Denmark,Chile,233.0
Denmark,Colombia,91.0
Denmark,Costa Rica,66.0
Denmark,Croatia,102.0
Denmark,Cyprus,188.0
Denmark,Czech Republic,300.0
Denmark,Dominican Republic,25.0
Denmark,Ecuador,183.0
Denmark,Egypt,337.0
Denmark,Estonia,125.0
Denmark,Faeroe Islands,3557.0
Denmark,Finland,1208.0
Denmark,France,6480.0
Denmark,Germany,25973.0
Denmark,Greece,901.0
Denmark,Greenland,4614.0
Denmark,Hungary,450.0
Denmark,Iceland,3333.0
Denmark,Ireland,980.0
Denmark,Israel,1916.0
Denmark,Italy,3238.0
Denmark,Japan,526.0
Denmark,Jordan,53.0
Denmark,Latvia,241.0
Denmark,Libya,770.0
Denmark,Liechtenstein,16.0
Denmark,Lithuania,300.0
Denmark,Luxembourg,2541.0
Denmark,Malta,153.0
Denmark,Mexico,249.0
Denmark,Montenegro,97.0
Denmark,Namibia,103.0
Denmark,Netherlands,3514.0
Denmark,New Zealand,1465.0
Denmark,Nicaragua,52.0
Denmark,Norway,25260.0
Denmark,Panama,147.0
Denmark,Peru,243.0
Denmark,Philippines,442.0
Denmark,Poland,892.0
Denmark,Portugal,383.0
Denmark,Romania,73.0
Denmark,Russian Federation,231.0
Denmark,Serbia,183.0
Denmark,Slovakia,242.0
Denmark,Slovenia,54.0
Denmark,South Africa,2715.0
Denmark,Spain,11269.0
Denmark,Sweden,43331.0
Denmark,Switzerland,6006.0
Denmark,Tajikistan,135.0
Denmark,Thailand,669.0
Denmark,Turkey,3378.0
Denmark,Uganda,180.0
Denmark,United Kingdom of Great Britain and Northern Ireland,24972.0
Denmark,United States of America,30499.0
Denmark,Venezuela (Bolivarian Republic of),145.0
Djibouti,Australia,169.0
Djibouti,Austria,7.0
Djibouti,Belgium,783.0
Djibouti,Bulgaria,3.0
Djibouti,Canada,1617.0
Djibouti,Cyprus,5.0
Djibouti,Czech Republic,3.0
Djibouti,Denmark,21.0
Djibouti,Egypt,414.0
Djibouti,Ethiopia,3705.0
Djibouti,Finland,8.0
Djibouti,France,6571.0
Djibouti,Greece,39.0
Djibouti,Iceland,5.0
Djibouti,Ireland,1.0
Djibouti,Italy,89.0
Djibouti,Libya,1425.0
Djibouti,Netherlands,96.0
Djibouti,Norway,54.0
Djibouti,Spain,21.0
Djibouti,Sweden,304.0
Djibouti,Switzerland,101.0
Djibouti,United Kingdom of Great Britain and Northern Ireland,486.0
Dominica,Antigua and Barbuda,4745.0
Dominica,Argentina,4.0
Dominica,Aruba,107.0
Dominica,Australia,11.0
Dominica,Austria,51.0
Dominica,Bahamas,75.0
Dominica,Barbados,337.0
Dominica,Belgium,33.0
Dominica,Bolivia (Plurinational State of),3.0
Dominica,"Bonaire, Sint Eustatius and Saba",22.0
Dominica,Brazil,25.0
Dominica,British Virgin Islands,1200.0
Dominica,Canada,3361.0
Dominica,Chile,30.0
Dominica,Colombia,49.0
Dominica,Costa Rica,5.0
Dominica,Curacao,107.0
Dominica,Czech Republic,2.0
Dominica,Denmark,15.0
Dominica,Dominican Republic,15.0
Dominica,Finland,6.0
Dominica,France,6443.0
Dominica,French Guiana,723.0
Dominica,Greece,19.0
Dominica,Grenada,74.0
Dominica,Guadeloupe,4373.0
Dominica,Guyana,43.0
Dominica,Iceland,1.0
Dominica,Ireland,1.0
Dominica,Italy,337.0
Dominica,Jamaica,137.0
Dominica,Luxembourg,117.0
Dominica,Martinique,422.0
Dominica,Montserrat,280.0
Dominica,Netherlands,75.0
Dominica,Panama,58.0
Dominica,Puerto Rico,1190.0
Dominica,Saint Kitts and Nevis,200.0
Dominica,Saint Lucia,229.0
Dominica,Saint Vincent and the Grenadines,86.0
Dominica,Sint Maarten (Dutch part),1495.0
Dominica,Spain,966.0
Dominica,Sweden,42.0
Dominica,Switzerland,365.0
Dominica,United Kingdom of Great Britain and Northern Ireland,6851.0
Dominica,United States of America,29579.0
Dominica,United States Virgin Islands,5508.0
Dominican Republic,Anguilla,700.0
Dominican Republic,Antigua and Barbuda,1784.0
Dominican Republic,Argentina,684.0
Dominican Republic,Aruba,4327.0
Dominican Republic,Australia,179.0
Dominican Republic,Austria,3125.0
Dominican Republic,Bahamas,291.0
Dominican Republic,Belgium,860.0
Dominican Republic,Bermuda,21.0
Dominican Republic,Bolivia (Plurinational State of),116.0
Dominican Republic,"Bonaire, Sint Eustatius and Saba",1362.0
Dominican Republic,Brazil,372.0
Dominican Republic,British Virgin Islands,1450.0
Dominican Republic,Bulgaria,28.0
Dominican Republic,Canada,9803.0
Dominican Republic,Cayman Islands,60.0
Dominican Republic,Chile,278.0
Dominican Republic,Colombia,385.0
Dominican Republic,Costa Rica,1126.0
Dominican Republic,Cuba,113.0
Dominican Republic,Curacao,5715.0
Dominican Republic,Cyprus,13.0
Dominican Republic,Czech Republic,56.0
Dominican Republic,Denmark,164.0
Dominican Republic,Ecuador,353.0
Dominican Republic,El Salvador,72.0
Dominican Republic,Estonia,1.0
Dominican Republic,Finland,200.0
Dominican Republic,France,3491.0
Dominican Republic,Germany,11091.0
Dominican Republic,Greece,566.0
Dominican Republic,Guadeloupe,947.0
Dominican Republic,Guatemala,109.0
Dominican Republic,Haiti,4984.0
Dominican Republic,Honduras,99.0
Dominican Republic,Hungary,32.0
Dominican Republic,Iceland,32.0
Dominican Republic,Ireland,10.0
Dominican Republic,Italy,42269.0
Dominican Republic,Liechtenstein,69.0
Dominican Republic,Luxembourg,36.0
Dominican Republic,Martinique,139.0
Dominican Republic,Mexico,1992.0
Dominican Republic,Montserrat,24.0
Dominican Republic,Netherlands,8688.0
Dominican Republic,Nicaragua,69.0
Dominican Republic,Norway,796.0
Dominican Republic,Panama,8095.0
Dominican Republic,Peru,181.0
Dominican Republic,Poland,20.0
Dominican Republic,Portugal,64.0
Dominican Republic,Puerto Rico,57891.0
Dominican Republic,Romania,35.0
Dominican Republic,Saint Lucia,48.0
Dominican Republic,Sint Maarten (Dutch part),3546.0
Dominican Republic,Slovenia,169.0
Dominican Republic,Spain,151369.0
Dominican Republic,Sweden,723.0
Dominican Republic,Switzerland,10754.0
Dominican Republic,Turks and Caicos Islands,774.0
Dominican Republic,United Kingdom of Great Britain and Northern Ireland,1485.0
Dominican Republic,United States of America,940874.0
Dominican Republic,United States Virgin Islands,4641.0
Dominican Republic,Venezuela (Bolivarian Republic of),14743.0
Ecuador,Argentina,955.0
Ecuador,Australia,2310.0
Ecuador,Austria,662.0
Ecuador,Bahamas,43.0
Ecuador,Belgium,4006.0
Ecuador,Bolivia (Plurinational State of),1002.0
Ecuador,Brazil,2065.0
Ecuador,Bulgaria,16.0
Ecuador,Canada,15590.0
Ecuador,Chile,23471.0
Ecuador,Colombia,14232.0
Ecuador,Costa Rica,1303.0
Ecuador,Cuba,57.0
Ecuador,Cyprus,10.0
Ecuador,Czech Republic,98.0
Ecuador,Denmark,596.0
Ecuador,Dominican Republic,582.0
Ecuador,Egypt,14.0
Ecuador,El Salvador,123.0
Ecuador,Estonia,7.0
Ecuador,Finland,243.0
Ecuador,France,4136.0
Ecuador,Germany,8486.0
Ecuador,Greece,84.0
Ecuador,Guatemala,167.0
Ecuador,Honduras,338.0
Ecuador,Hungary,109.0
Ecuador,Iceland,32.0
Ecuador,Ireland,39.0
Ecuador,Italy,88329.0
Ecuador,Mexico,2736.0
Ecuador,Netherlands,2182.0
Ecuador,Nicaragua,111.0
Ecuador,Norway,758.0
Ecuador,Panama,2672.0
Ecuador,Peru,3990.0
Ecuador,Philippines,459.0
Ecuador,Poland,45.0
Ecuador,Portugal,433.0
Ecuador,Puerto Rico,851.0
Ecuador,Russian Federation,241.0
Ecuador,Slovakia,35.0
Ecuador,Spain,421758.0
Ecuador,Sweden,2406.0
Ecuador,Switzerland,5053.0
Ecuador,United Kingdom of Great Britain and Northern Ireland,9422.0
Ecuador,United States of America,442693.0
Ecuador,Venezuela (Bolivarian Republic of),36973.0
Egypt,Antigua and Barbuda,10.0
Egypt,Argentina,238.0
Egypt,Australia,45352.0
Egypt,Austria,14891.0
Egypt,Bahamas,31.0
Egypt,Bahrain,80889.0
Egypt,Belgium,1972.0
Egypt,Bolivia (Plurinational State of),21.0
Egypt,Brazil,3720.0
Egypt,Bulgaria,161.0
Egypt,Canada,55927.0
Egypt,Central African Republic,38.0
Egypt,Chile,82.0
Egypt,Colombia,140.0
Egypt,Costa Rica,11.0
Egypt,Croatia,247.0
Egypt,Cyprus,5776.0
Egypt,Czech Republic,695.0
Egypt,Denmark,1706.0
Egypt,Ecuador,84.0
Egypt,Estonia,38.0
Egypt,Finland,1297.0
Egypt,France,30937.0
Egypt,Germany,23350.0
Egypt,Ghana,38.0
Egypt,Greece,28267.0
Egypt,Guatemala,32.0
Egypt,Hungary,1183.0
Egypt,Iceland,28.0
Egypt,Iraq,14364.0
Egypt,Ireland,532.0
Egypt,Israel,21100.0
Egypt,Italy,108490.0
Egypt,Japan,1545.0
Egypt,Jordan,138939.0
Egypt,Kuwait,387993.0
Egypt,Latvia,35.0
Egypt,Lebanon,83312.0
Egypt,Libya,21004.0
Egypt,Lithuania,48.0
Egypt,Luxembourg,25.0
Egypt,Maldives,49.0
Egypt,Malta,546.0
Egypt,Mauritania,225.0
Egypt,Mexico,241.0
Egypt,Morocco,1890.0
Egypt,Namibia,159.0
Egypt,Netherlands,12893.0
Egypt,New Zealand,1324.0
Egypt,Norway,1079.0
Egypt,Oman,78630.0
Egypt,Panama,73.0
Egypt,Peru,20.0
Egypt,Philippines,161.0
Egypt,Poland,452.0
Egypt,Portugal,407.0
Egypt,Puerto Rico,35.0
Egypt,Qatar,163569.0
Egypt,Romania,70.0
Egypt,Russian Federation,1060.0
Egypt,Saudi Arabia,728608.0
Egypt,Serbia,77.0
Egypt,Slovakia,181.0
Egypt,Slovenia,107.0
Egypt,South Africa,4961.0
Egypt,South Sudan,5145.0
Egypt,Spain,4128.0
Egypt,Sri Lanka,127.0
Egypt,State of Palestine,18451.0
Egypt,Sudan,13423.0
Egypt,Sweden,5934.0
Egypt,Switzerland,6437.0
Egypt,Thailand,1.0
Egypt,The former Yugoslav Republic of Macedonia,1964.0
Egypt,Tunisia,1140.0
Egypt,Turkey,788.0
Egypt,United Arab Emirates,935308.0
Egypt,United Kingdom of Great Britain and Northern Ireland,33686.0
Egypt,United States of America,159562.0
Egypt,Venezuela (Bolivarian Republic of),185.0
Egypt,Yemen,11096.0
Egypt,Zambia,230.0
El Salvador,Argentina,73.0
El Salvador,Australia,11689.0
El Salvador,Austria,68.0
El Salvador,Bahamas,73.0
El Salvador,Belgium,225.0
El Salvador,Belize,8697.0
El Salvador,Bolivia (Plurinational State of),127.0
El Salvador,Brazil,272.0
El Salvador,Bulgaria,6.0
El Salvador,Canada,48632.0
El Salvador,Chile,233.0
El Salvador,Colombia,384.0
El Salvador,Costa Rica,14239.0
El Salvador,Cyprus,13.0
El Salvador,Czech Republic,26.0
El Salvador,Denmark,85.0
El Salvador,Dominican Republic,267.0
El Salvador,Ecuador,522.0
El Salvador,Egypt,237.0
El Salvador,Estonia,2.0
El Salvador,Finland,75.0
El Salvador,France,1114.0
El Salvador,Germany,1331.0
El Salvador,Greece,50.0
El Salvador,Guatemala,19198.0
El Salvador,Honduras,6486.0
El Salvador,Hungary,14.0
El Salvador,Iceland,15.0
El Salvador,Ireland,27.0
El Salvador,Italy,12464.0
El Salvador,Jamaica,132.0
El Salvador,Libya,708.0
El Salvador,Mexico,10054.0
El Salvador,Netherlands,377.0
El Salvador,Nicaragua,2444.0
El Salvador,Norway,203.0
El Salvador,Panama,3225.0
El Salvador,Peru,108.0
El Salvador,Portugal,83.0
El Salvador,Puerto Rico,846.0
El Salvador,Spain,9192.0
El Salvador,Sweden,2948.0
El Salvador,Switzerland,742.0
El Salvador,United Kingdom of Great Britain and Northern Ireland,948.0
El Salvador,United States of America,1276489.0
El Salvador,Venezuela (Bolivarian Republic of),1015.0
